time,total
Tue Jan 3 17:04:09 EST 2017,0m7.586s
Tue Jan 3 17:12:08 EST 2017,0m7.533s
Tue Jan 3 17:27:09 EST 2017,0m7.411s
Tue Jan 3 17:34:08 EST 2017,0m7.492s
Tue Jan 3 17:46:10 EST 2017,0m8.356s
Tue Jan 3 17:58:08 EST 2017,0m7.401s
Tue Jan 3 18:04:09 EST 2017,0m7.433s
Tue Jan 3 18:12:08 EST 2017,0m7.410s
Tue Jan 3 18:27:08 EST 2017,0m7.395s
Tue Jan 3 18:34:09 EST 2017,0m7.476s
Tue Jan 3 18:46:09 EST 2017,0m7.513s
Tue Jan 3 18:58:08 EST 2017,0m7.477s
Tue Jan 3 19:04:08 EST 2017,0m7.403s
Tue Jan 3 19:12:09 EST 2017,0m7.498s
Tue Jan 3 19:27:09 EST 2017,0m7.893s
Tue Jan 3 19:34:08 EST 2017,0m7.620s
Tue Jan 3 19:46:09 EST 2017,0m7.699s
Tue Jan 3 19:58:09 EST 2017,0m7.739s
Tue Jan 3 20:04:09 EST 2017,0m7.648s
Tue Jan 3 20:12:09 EST 2017,0m7.963s
Tue Jan 3 20:27:08 EST 2017,0m7.874s
Tue Jan 3 20:34:09 EST 2017,0m7.816s
Tue Jan 3 20:46:09 EST 2017,0m7.448s
Tue Jan 3 20:58:08 EST 2017,0m7.427s
Tue Jan 3 21:04:09 EST 2017,0m7.312s
Tue Jan 3 21:12:08 EST 2017,0m7.479s
Tue Jan 3 21:27:09 EST 2017,0m7.682s
Tue Jan 3 21:34:08 EST 2017,0m7.703s
Tue Jan 3 21:46:09 EST 2017,0m7.461s
Tue Jan 3 21:58:08 EST 2017,0m7.427s
Tue Jan 3 22:04:09 EST 2017,0m7.346s
Tue Jan 3 22:12:08 EST 2017,0m7.287s
Tue Jan 3 22:27:08 EST 2017,0m7.293s
Tue Jan 3 22:34:09 EST 2017,0m7.339s
Tue Jan 3 22:46:08 EST 2017,0m7.378s
Tue Jan 3 22:58:09 EST 2017,0m7.394s
Tue Jan 3 23:04:08 EST 2017,0m7.309s
Tue Jan 3 23:12:08 EST 2017,0m7.479s
Tue Jan 3 23:27:09 EST 2017,0m7.450s
Tue Jan 3 23:34:08 EST 2017,0m7.328s
Tue Jan 3 23:46:09 EST 2017,0m7.412s
Tue Jan 3 23:58:08 EST 2017,0m7.594s
Wed Jan 4 00:04:09 EST 2017,0m7.374s
Wed Jan 4 00:12:08 EST 2017,0m7.540s
Wed Jan 4 00:27:09 EST 2017,0m7.472s
Wed Jan 4 00:34:08 EST 2017,0m7.315s
Wed Jan 4 00:46:08 EST 2017,0m7.399s
Wed Jan 4 00:58:09 EST 2017,0m7.383s
Wed Jan 4 01:04:08 EST 2017,0m7.330s
Wed Jan 4 01:12:09 EST 2017,0m7.411s
Wed Jan 4 01:27:08 EST 2017,0m7.271s
Wed Jan 4 01:34:08 EST 2017,0m7.087s
Wed Jan 4 01:46:09 EST 2017,0m7.511s
Wed Jan 4 01:58:10 EST 2017,0m9.436s
Wed Jan 4 02:04:08 EST 2017,0m7.351s
Wed Jan 4 02:12:09 EST 2017,0m7.351s
Wed Jan 4 02:27:08 EST 2017,0m7.277s
Wed Jan 4 02:34:08 EST 2017,0m7.235s
Wed Jan 4 02:46:09 EST 2017,0m7.276s
Wed Jan 4 02:58:08 EST 2017,0m7.138s
Wed Jan 4 03:04:08 EST 2017,0m7.159s
Wed Jan 4 03:12:08 EST 2017,0m7.067s
Wed Jan 4 03:27:08 EST 2017,0m7.114s
Wed Jan 4 03:34:08 EST 2017,0m7.034s
Wed Jan 4 03:46:08 EST 2017,0m7.172s
Wed Jan 4 03:58:08 EST 2017,0m7.095s
Wed Jan 4 04:04:09 EST 2017,0m7.290s
Wed Jan 4 04:12:08 EST 2017,0m7.315s
Wed Jan 4 04:27:08 EST 2017,0m7.224s
Wed Jan 4 04:34:08 EST 2017,0m7.023s
Wed Jan 4 04:46:09 EST 2017,0m7.178s
Wed Jan 4 04:58:08 EST 2017,0m7.086s
Wed Jan 4 05:04:08 EST 2017,0m7.117s
Wed Jan 4 05:12:08 EST 2017,0m7.206s
Wed Jan 4 05:27:08 EST 2017,0m7.188s
Wed Jan 4 05:34:08 EST 2017,0m7.194s
Wed Jan 4 05:46:09 EST 2017,0m7.089s
Wed Jan 4 05:58:08 EST 2017,0m7.189s
Wed Jan 4 06:04:08 EST 2017,0m7.166s
Wed Jan 4 06:12:08 EST 2017,0m7.009s
Wed Jan 4 06:27:08 EST 2017,0m7.203s
Wed Jan 4 06:34:08 EST 2017,0m7.260s
Wed Jan 4 06:46:09 EST 2017,0m7.128s
Wed Jan 4 06:58:08 EST 2017,0m7.044s
Wed Jan 4 07:04:08 EST 2017,0m7.173s
Wed Jan 4 07:12:08 EST 2017,0m7.218s
Wed Jan 4 07:27:08 EST 2017,0m7.227s
Wed Jan 4 07:34:09 EST 2017,0m7.309s
Wed Jan 4 07:46:08 EST 2017,0m7.257s
Wed Jan 4 07:58:08 EST 2017,0m7.260s
Wed Jan 4 08:04:09 EST 2017,0m7.143s
Wed Jan 4 08:12:08 EST 2017,0m7.265s
Wed Jan 4 08:27:08 EST 2017,0m7.271s
Wed Jan 4 08:34:08 EST 2017,0m7.261s
Wed Jan 4 08:46:10 EST 2017,0m8.276s
Wed Jan 4 08:58:08 EST 2017,0m7.326s
Wed Jan 4 09:04:08 EST 2017,0m7.178s
Wed Jan 4 09:12:09 EST 2017,0m7.319s
Wed Jan 4 09:27:08 EST 2017,0m7.285s
Wed Jan 4 09:34:08 EST 2017,0m7.385s
Wed Jan 4 09:46:09 EST 2017,0m7.264s
Wed Jan 4 09:58:08 EST 2017,0m7.234s
Wed Jan 4 10:04:08 EST 2017,0m7.270s
Wed Jan 4 10:12:08 EST 2017,0m7.076s
Wed Jan 4 10:27:08 EST 2017,0m7.103s
Wed Jan 4 10:34:09 EST 2017,0m7.253s
Wed Jan 4 10:46:08 EST 2017,0m7.236s
Wed Jan 4 10:58:08 EST 2017,0m7.343s
Wed Jan 4 11:04:08 EST 2017,0m7.255s
Wed Jan 4 11:12:09 EST 2017,0m7.116s
Wed Jan 4 11:27:08 EST 2017,0m7.495s
Wed Jan 4 11:34:08 EST 2017,0m7.247s
Wed Jan 4 11:46:09 EST 2017,0m7.256s
Wed Jan 4 11:58:08 EST 2017,0m7.236s
Wed Jan 4 12:04:08 EST 2017,0m7.311s
Wed Jan 4 12:12:08 EST 2017,0m7.220s
Wed Jan 4 12:27:09 EST 2017,0m7.413s
Wed Jan 4 12:34:08 EST 2017,0m7.342s
Wed Jan 4 12:46:09 EST 2017,0m7.504s
Wed Jan 4 12:58:08 EST 2017,0m7.280s
Wed Jan 4 13:04:08 EST 2017,0m7.302s
Wed Jan 4 13:12:09 EST 2017,0m7.323s
Wed Jan 4 13:27:08 EST 2017,0m7.270s
Wed Jan 4 13:34:08 EST 2017,0m7.322s
Wed Jan 4 13:46:08 EST 2017,0m7.210s
Wed Jan 4 13:58:09 EST 2017,0m7.405s
Wed Jan 4 14:04:08 EST 2017,0m7.389s
Wed Jan 4 14:12:09 EST 2017,0m7.209s
Wed Jan 4 14:27:08 EST 2017,0m7.494s
Wed Jan 4 14:34:08 EST 2017,0m7.371s
Wed Jan 4 14:46:09 EST 2017,0m7.156s
Wed Jan 4 14:58:08 EST 2017,0m7.601s
Wed Jan 4 15:04:09 EST 2017,0m7.533s
Wed Jan 4 15:12:08 EST 2017,0m7.282s
Wed Jan 4 15:27:09 EST 2017,0m7.666s
Wed Jan 4 15:34:08 EST 2017,0m7.477s
Wed Jan 4 15:46:09 EST 2017,0m7.626s
Wed Jan 4 15:58:08 EST 2017,0m7.425s
Wed Jan 4 16:04:09 EST 2017,0m7.721s
Wed Jan 4 16:12:09 EST 2017,0m7.717s
Wed Jan 4 16:27:08 EST 2017,0m7.306s
Wed Jan 4 16:34:09 EST 2017,0m7.527s
Wed Jan 4 16:46:08 EST 2017,0m7.292s
Wed Jan 4 16:58:09 EST 2017,0m7.682s
Wed Jan 4 17:04:10 EST 2017,0m9.686s
Wed Jan 4 17:12:09 EST 2017,0m7.302s
Wed Jan 4 17:27:08 EST 2017,0m7.468s
Wed Jan 4 17:34:09 EST 2017,0m7.454s
Wed Jan 4 17:46:08 EST 2017,0m7.268s
Wed Jan 4 17:58:08 EST 2017,0m7.279s
Wed Jan 4 18:04:09 EST 2017,0m7.338s
Wed Jan 4 18:12:08 EST 2017,0m7.387s
Wed Jan 4 18:27:09 EST 2017,0m7.584s
Wed Jan 4 18:34:08 EST 2017,0m7.454s
Wed Jan 4 18:46:09 EST 2017,0m7.562s
Wed Jan 4 18:58:08 EST 2017,0m7.483s
Wed Jan 4 19:04:09 EST 2017,0m7.358s
Wed Jan 4 19:12:08 EST 2017,0m7.381s
Wed Jan 4 19:27:08 EST 2017,0m7.360s
Wed Jan 4 19:34:09 EST 2017,0m7.228s
Wed Jan 4 19:46:08 EST 2017,0m7.377s
Wed Jan 4 19:58:09 EST 2017,0m7.591s
Wed Jan 4 20:04:08 EST 2017,0m7.769s
Wed Jan 4 20:12:09 EST 2017,0m7.484s
Wed Jan 4 20:27:09 EST 2017,0m7.823s
Wed Jan 4 20:34:09 EST 2017,0m7.838s
Wed Jan 4 20:46:08 EST 2017,0m7.299s
Wed Jan 4 20:58:08 EST 2017,0m7.427s
Wed Jan 4 21:04:09 EST 2017,0m7.292s
Wed Jan 4 21:12:08 EST 2017,0m7.575s
Wed Jan 4 21:27:09 EST 2017,0m7.424s
Wed Jan 4 21:34:08 EST 2017,0m7.280s
Wed Jan 4 21:46:08 EST 2017,0m7.366s
Wed Jan 4 21:58:09 EST 2017,0m7.763s
Wed Jan 4 22:04:09 EST 2017,0m7.584s
Wed Jan 4 22:12:08 EST 2017,0m7.660s
Wed Jan 4 22:27:09 EST 2017,0m7.711s
Wed Jan 4 22:34:09 EST 2017,0m7.674s
Wed Jan 4 22:46:08 EST 2017,0m7.499s
Wed Jan 4 22:58:10 EST 2017,0m8.494s
Wed Jan 4 23:04:08 EST 2017,0m7.406s
Wed Jan 4 23:12:09 EST 2017,0m7.412s
Wed Jan 4 23:27:08 EST 2017,0m7.250s
Wed Jan 4 23:34:08 EST 2017,0m7.433s
Wed Jan 4 23:46:09 EST 2017,0m7.367s
Wed Jan 4 23:58:08 EST 2017,0m7.665s
Thu Jan 5 00:04:09 EST 2017,0m7.323s
Thu Jan 5 00:12:08 EST 2017,0m7.240s
Thu Jan 5 00:27:08 EST 2017,0m7.335s
Thu Jan 5 00:34:14 EST 2017,0m12.458s
Thu Jan 5 00:46:08 EST 2017,0m7.487s
Thu Jan 5 00:58:09 EST 2017,0m7.208s
Thu Jan 5 01:04:08 EST 2017,0m7.271s
Thu Jan 5 01:12:08 EST 2017,0m7.192s
Thu Jan 5 01:27:08 EST 2017,0m7.286s
Thu Jan 5 01:34:09 EST 2017,0m7.131s
Thu Jan 5 01:46:08 EST 2017,0m7.300s
Thu Jan 5 01:58:08 EST 2017,0m7.172s
Thu Jan 5 02:04:08 EST 2017,0m7.281s
Thu Jan 5 02:12:09 EST 2017,0m7.197s
Thu Jan 5 02:27:08 EST 2017,0m7.057s
Thu Jan 5 02:34:08 EST 2017,0m7.358s
Thu Jan 5 02:46:08 EST 2017,0m7.299s
Thu Jan 5 02:58:09 EST 2017,0m7.326s
Thu Jan 5 03:04:08 EST 2017,0m7.167s
Thu Jan 5 03:12:08 EST 2017,0m7.322s
Thu Jan 5 03:27:08 EST 2017,0m7.272s
Thu Jan 5 03:34:09 EST 2017,0m7.067s
Thu Jan 5 03:46:08 EST 2017,0m7.206s
Thu Jan 5 03:58:08 EST 2017,0m7.063s
Thu Jan 5 04:04:08 EST 2017,0m7.410s
Thu Jan 5 04:12:08 EST 2017,0m7.188s
Thu Jan 5 04:27:09 EST 2017,0m7.300s
Thu Jan 5 04:34:08 EST 2017,0m7.015s
Thu Jan 5 04:46:08 EST 2017,0m7.186s
Thu Jan 5 04:58:08 EST 2017,0m7.114s
Thu Jan 5 05:04:08 EST 2017,0m7.216s
Thu Jan 5 05:12:09 EST 2017,0m7.251s
Thu Jan 5 05:27:08 EST 2017,0m7.198s
Thu Jan 5 05:34:08 EST 2017,0m7.250s
Thu Jan 5 05:46:08 EST 2017,0m7.289s
Thu Jan 5 05:58:09 EST 2017,0m7.393s
Thu Jan 5 06:04:08 EST 2017,0m7.370s
Thu Jan 5 06:12:08 EST 2017,0m7.240s
Thu Jan 5 06:27:09 EST 2017,0m7.193s
Thu Jan 5 06:34:08 EST 2017,0m7.215s
Thu Jan 5 06:46:08 EST 2017,0m7.186s
Thu Jan 5 06:58:09 EST 2017,0m7.453s
Thu Jan 5 07:04:08 EST 2017,0m7.361s
Thu Jan 5 07:12:08 EST 2017,0m7.128s
Thu Jan 5 07:27:08 EST 2017,0m7.201s
Thu Jan 5 07:34:09 EST 2017,0m7.049s
Thu Jan 5 07:46:08 EST 2017,0m7.305s
Thu Jan 5 07:58:08 EST 2017,0m7.163s
Thu Jan 5 08:04:08 EST 2017,0m7.387s
Thu Jan 5 08:12:09 EST 2017,0m7.264s
Thu Jan 5 08:27:08 EST 2017,0m7.334s
Thu Jan 5 08:34:08 EST 2017,0m7.209s
Thu Jan 5 08:46:09 EST 2017,0m7.363s
Thu Jan 5 08:58:08 EST 2017,0m7.223s
Thu Jan 5 09:04:11 EST 2017,0m9.628s
Thu Jan 5 09:12:08 EST 2017,0m7.472s
Thu Jan 5 09:27:08 EST 2017,0m7.389s
Thu Jan 5 09:34:09 EST 2017,0m7.284s
Thu Jan 5 09:46:08 EST 2017,0m7.426s
Thu Jan 5 09:58:09 EST 2017,0m7.325s
Thu Jan 5 10:04:08 EST 2017,0m7.370s
Thu Jan 5 10:12:13 EST 2017,0m11.557s
Thu Jan 5 10:27:08 EST 2017,0m7.467s
Thu Jan 5 10:34:08 EST 2017,0m7.276s
Thu Jan 5 10:46:09 EST 2017,0m7.299s
Thu Jan 5 10:58:08 EST 2017,0m7.108s
Thu Jan 5 11:04:08 EST 2017,0m7.209s
Thu Jan 5 11:12:08 EST 2017,0m7.213s
Thu Jan 5 11:27:08 EST 2017,0m7.239s
Thu Jan 5 11:34:09 EST 2017,0m7.215s
Thu Jan 5 11:46:08 EST 2017,0m7.201s
Thu Jan 5 11:58:08 EST 2017,0m7.207s
Thu Jan 5 12:04:08 EST 2017,0m7.252s
Thu Jan 5 12:12:09 EST 2017,0m7.576s
Thu Jan 5 12:27:08 EST 2017,0m7.380s
Thu Jan 5 12:34:09 EST 2017,0m7.318s
Thu Jan 5 12:46:08 EST 2017,0m7.362s
Thu Jan 5 12:58:08 EST 2017,0m7.279s
Thu Jan 5 13:04:09 EST 2017,0m7.188s
Thu Jan 5 13:12:08 EST 2017,0m7.335s
Thu Jan 5 13:27:08 EST 2017,0m7.385s
Thu Jan 5 13:34:09 EST 2017,0m7.417s
Thu Jan 5 13:46:08 EST 2017,0m7.449s
Thu Jan 5 13:58:09 EST 2017,0m7.330s
Thu Jan 5 14:04:08 EST 2017,0m7.321s
Thu Jan 5 14:12:08 EST 2017,0m7.443s
Thu Jan 5 14:27:09 EST 2017,0m7.297s
Thu Jan 5 14:34:08 EST 2017,0m7.379s
Thu Jan 5 14:46:08 EST 2017,0m7.329s
Thu Jan 5 14:58:09 EST 2017,0m7.484s
Thu Jan 5 15:04:08 EST 2017,0m7.461s
Thu Jan 5 15:12:09 EST 2017,0m7.401s
Thu Jan 5 15:27:08 EST 2017,0m7.412s
Thu Jan 5 15:34:09 EST 2017,0m7.495s
Thu Jan 5 15:46:08 EST 2017,0m7.321s
Thu Jan 5 15:58:08 EST 2017,0m7.362s
Thu Jan 5 16:04:09 EST 2017,0m7.724s
Thu Jan 5 16:12:09 EST 2017,0m7.400s
Thu Jan 5 16:27:08 EST 2017,0m7.329s
Thu Jan 5 16:34:08 EST 2017,0m7.438s
Thu Jan 5 16:46:09 EST 2017,0m7.440s
Thu Jan 5 16:58:16 EST 2017,0m14.286s
Thu Jan 5 17:04:09 EST 2017,0m7.325s
Thu Jan 5 17:12:08 EST 2017,0m7.525s
Thu Jan 5 17:27:09 EST 2017,0m7.513s
Thu Jan 5 17:34:09 EST 2017,0m7.683s
Thu Jan 5 17:46:08 EST 2017,0m7.613s
Thu Jan 5 17:58:10 EST 2017,0m8.924s
Thu Jan 5 18:04:09 EST 2017,0m7.567s
Thu Jan 5 18:12:08 EST 2017,0m7.620s
Thu Jan 5 18:27:09 EST 2017,0m7.439s
Thu Jan 5 18:34:09 EST 2017,0m7.686s
Thu Jan 5 18:46:08 EST 2017,0m7.469s
Thu Jan 5 18:58:09 EST 2017,0m7.573s
Thu Jan 5 19:04:08 EST 2017,0m7.465s
Thu Jan 5 19:12:09 EST 2017,0m7.547s
Thu Jan 5 19:27:08 EST 2017,0m7.597s
Thu Jan 5 19:34:09 EST 2017,0m7.533s
Thu Jan 5 19:46:08 EST 2017,0m7.607s
Thu Jan 5 19:58:09 EST 2017,0m7.608s
Thu Jan 5 20:04:09 EST 2017,0m7.693s
Thu Jan 5 20:12:08 EST 2017,0m7.429s
Thu Jan 5 20:27:09 EST 2017,0m7.725s
Thu Jan 5 20:34:09 EST 2017,0m7.622s
Thu Jan 5 20:46:08 EST 2017,0m7.470s
Thu Jan 5 20:58:09 EST 2017,0m7.763s
Thu Jan 5 21:04:09 EST 2017,0m7.669s
Thu Jan 5 21:12:08 EST 2017,0m7.627s
Thu Jan 5 21:27:09 EST 2017,0m7.646s
Thu Jan 5 21:34:10 EST 2017,0m9.175s
Thu Jan 5 21:46:13 EST 2017,0m11.675s
Thu Jan 5 21:58:09 EST 2017,0m7.753s
Thu Jan 5 22:04:10 EST 2017,0m9.411s
Thu Jan 5 22:12:10 EST 2017,0m9.010s
Thu Jan 5 22:27:12 EST 2017,0m11.288s
Thu Jan 5 22:34:09 EST 2017,0m7.561s
Thu Jan 5 22:46:09 EST 2017,0m8.126s
Thu Jan 5 22:58:17 EST 2017,0m16.270s
Thu Jan 5 23:04:09 EST 2017,0m7.983s
Thu Jan 5 23:12:09 EST 2017,0m7.356s
Thu Jan 5 23:27:08 EST 2017,0m7.603s
Thu Jan 5 23:34:10 EST 2017,0m8.712s
Thu Jan 5 23:46:09 EST 2017,0m7.779s
Thu Jan 5 23:58:08 EST 2017,0m7.584s
Fri Jan 6 00:04:09 EST 2017,0m7.569s
Fri Jan 6 00:12:09 EST 2017,0m7.535s
Fri Jan 6 00:27:09 EST 2017,0m7.866s
Fri Jan 6 00:34:08 EST 2017,0m7.738s
Fri Jan 6 00:46:21 EST 2017,0m19.688s
Fri Jan 6 00:58:10 EST 2017,0m8.728s
Fri Jan 6 01:04:09 EST 2017,0m7.810s
Fri Jan 6 01:12:08 EST 2017,0m7.893s
Fri Jan 6 01:27:11 EST 2017,0m9.867s
Fri Jan 6 01:34:09 EST 2017,0m7.290s
Fri Jan 6 01:46:09 EST 2017,0m7.854s
Fri Jan 6 01:58:09 EST 2017,0m8.825s
Fri Jan 6 02:04:09 EST 2017,0m8.048s
Fri Jan 6 02:12:09 EST 2017,0m7.750s
Fri Jan 6 02:27:09 EST 2017,0m7.644s
Fri Jan 6 02:34:09 EST 2017,0m7.771s
Fri Jan 6 02:46:08 EST 2017,0m7.585s
Fri Jan 6 02:58:08 EST 2017,0m7.196s
Fri Jan 6 03:04:13 EST 2017,0m11.948s
Fri Jan 6 03:12:15 EST 2017,0m13.818s
Fri Jan 6 03:27:09 EST 2017,0m7.268s
Fri Jan 6 03:34:08 EST 2017,0m7.223s
Fri Jan 6 03:46:08 EST 2017,0m7.076s
Fri Jan 6 03:58:08 EST 2017,0m7.297s
Fri Jan 6 04:04:08 EST 2017,0m7.198s
Fri Jan 6 04:12:09 EST 2017,0m7.300s
Fri Jan 6 04:27:08 EST 2017,0m7.289s
Fri Jan 6 04:34:08 EST 2017,0m7.313s
Fri Jan 6 04:46:09 EST 2017,0m7.477s
Fri Jan 6 04:58:08 EST 2017,0m7.216s
Fri Jan 6 05:04:09 EST 2017,0m7.413s
Fri Jan 6 05:12:08 EST 2017,0m7.410s
Fri Jan 6 05:27:08 EST 2017,0m7.438s
Fri Jan 6 05:34:09 EST 2017,0m7.205s
Fri Jan 6 05:46:08 EST 2017,0m7.112s
Fri Jan 6 05:58:08 EST 2017,0m7.134s
Fri Jan 6 06:04:08 EST 2017,0m7.386s
Fri Jan 6 06:12:09 EST 2017,0m7.289s
Fri Jan 6 06:27:08 EST 2017,0m7.183s
Fri Jan 6 06:34:08 EST 2017,0m7.256s
Fri Jan 6 06:46:08 EST 2017,0m7.188s
Fri Jan 6 06:58:09 EST 2017,0m7.168s
Fri Jan 6 07:04:08 EST 2017,0m7.643s
Fri Jan 6 07:12:08 EST 2017,0m7.248s
Fri Jan 6 07:27:09 EST 2017,0m7.362s
Fri Jan 6 07:34:08 EST 2017,0m7.262s
Fri Jan 6 07:46:08 EST 2017,0m7.237s
Fri Jan 6 07:58:09 EST 2017,0m7.411s
Fri Jan 6 08:04:08 EST 2017,0m7.351s
Fri Jan 6 08:12:09 EST 2017,0m7.320s
Fri Jan 6 08:27:08 EST 2017,0m7.357s
Fri Jan 6 08:34:09 EST 2017,0m7.565s
Fri Jan 6 08:46:08 EST 2017,0m7.387s
Fri Jan 6 08:58:08 EST 2017,0m7.286s
Fri Jan 6 09:04:09 EST 2017,0m7.463s
Fri Jan 6 09:12:08 EST 2017,0m7.337s
Fri Jan 6 09:27:09 EST 2017,0m7.451s
Fri Jan 6 09:34:08 EST 2017,0m7.446s
Fri Jan 6 09:46:08 EST 2017,0m7.293s
Fri Jan 6 09:58:09 EST 2017,0m7.369s
Fri Jan 6 10:04:08 EST 2017,0m7.327s
Fri Jan 6 10:12:09 EST 2017,0m7.558s
Fri Jan 6 10:27:08 EST 2017,0m7.473s
Fri Jan 6 10:34:09 EST 2017,0m7.349s
Fri Jan 6 10:46:08 EST 2017,0m7.360s
Fri Jan 6 10:58:08 EST 2017,0m7.293s
Fri Jan 6 11:04:09 EST 2017,0m7.358s
Fri Jan 6 11:12:08 EST 2017,0m7.326s
Fri Jan 6 11:27:08 EST 2017,0m7.426s
Fri Jan 6 11:34:09 EST 2017,0m7.410s
Fri Jan 6 11:46:08 EST 2017,0m7.438s
Fri Jan 6 11:58:08 EST 2017,0m7.101s
Fri Jan 6 12:04:09 EST 2017,0m7.497s
Fri Jan 6 12:12:08 EST 2017,0m7.361s
Fri Jan 6 12:27:09 EST 2017,0m7.421s
Fri Jan 6 12:34:08 EST 2017,0m7.543s
Fri Jan 6 12:46:09 EST 2017,0m7.313s
Fri Jan 6 12:58:08 EST 2017,0m7.519s
Fri Jan 6 13:04:09 EST 2017,0m7.361s
Fri Jan 6 13:12:08 EST 2017,0m7.628s
Fri Jan 6 13:27:09 EST 2017,0m7.435s
Fri Jan 6 13:34:08 EST 2017,0m7.405s
Fri Jan 6 13:46:09 EST 2017,0m7.488s
Fri Jan 6 13:58:08 EST 2017,0m7.432s
Fri Jan 6 14:04:09 EST 2017,0m7.595s
Fri Jan 6 14:12:08 EST 2017,0m7.464s
Fri Jan 6 14:27:09 EST 2017,0m7.512s
Fri Jan 6 14:34:08 EST 2017,0m7.650s
Fri Jan 6 14:46:09 EST 2017,0m7.308s
Fri Jan 6 14:58:08 EST 2017,0m7.580s
Fri Jan 6 15:04:09 EST 2017,0m7.463s
Fri Jan 6 15:12:08 EST 2017,0m7.559s
Fri Jan 6 15:27:09 EST 2017,0m7.570s
Fri Jan 6 15:34:12 EST 2017,0m11.420s
Fri Jan 6 15:46:09 EST 2017,0m7.839s
Fri Jan 6 15:58:09 EST 2017,0m7.511s
Fri Jan 6 16:04:08 EST 2017,0m7.431s
Fri Jan 6 16:12:09 EST 2017,0m7.522s
Fri Jan 6 16:27:08 EST 2017,0m7.298s
Fri Jan 6 16:34:09 EST 2017,0m8.449s
Fri Jan 6 16:46:09 EST 2017,0m7.471s
Fri Jan 6 16:58:09 EST 2017,0m7.589s
Fri Jan 6 17:04:08 EST 2017,0m7.547s
Fri Jan 6 17:12:08 EST 2017,0m7.321s
Fri Jan 6 17:27:09 EST 2017,0m7.321s
Fri Jan 6 17:34:08 EST 2017,0m7.478s
Fri Jan 6 17:46:09 EST 2017,0m7.544s
Fri Jan 6 17:58:08 EST 2017,0m7.618s
Fri Jan 6 18:04:09 EST 2017,0m7.379s
Fri Jan 6 18:12:08 EST 2017,0m7.442s
Fri Jan 6 18:27:09 EST 2017,0m7.281s
Fri Jan 6 18:34:08 EST 2017,0m7.532s
Fri Jan 6 18:46:08 EST 2017,0m7.233s
Fri Jan 6 18:58:09 EST 2017,0m7.430s
Fri Jan 6 19:04:09 EST 2017,0m7.592s
Fri Jan 6 19:12:08 EST 2017,0m7.448s
Fri Jan 6 19:27:09 EST 2017,0m7.596s
Fri Jan 6 19:34:08 EST 2017,0m7.478s
Fri Jan 6 19:46:08 EST 2017,0m7.316s
Fri Jan 6 19:58:09 EST 2017,0m7.635s
Fri Jan 6 20:04:09 EST 2017,0m7.656s
Fri Jan 6 20:12:08 EST 2017,0m7.606s
Fri Jan 6 20:27:09 EST 2017,0m7.260s
Fri Jan 6 20:34:08 EST 2017,0m7.790s
Fri Jan 6 20:46:09 EST 2017,0m7.521s
Fri Jan 6 20:58:18 EST 2017,0m16.888s
Fri Jan 6 21:04:09 EST 2017,0m7.600s
Fri Jan 6 21:12:08 EST 2017,0m7.300s
Fri Jan 6 21:27:09 EST 2017,0m7.637s
Fri Jan 6 21:34:08 EST 2017,0m7.443s
Fri Jan 6 21:46:16 EST 2017,0m15.426s
Fri Jan 6 21:58:10 EST 2017,0m8.934s
Fri Jan 6 22:04:09 EST 2017,0m7.859s
Fri Jan 6 22:12:09 EST 2017,0m7.943s
Fri Jan 6 22:27:09 EST 2017,0m7.968s
Fri Jan 6 22:34:17 EST 2017,0m15.811s
Fri Jan 6 22:46:08 EST 2017,0m7.419s
Fri Jan 6 22:58:09 EST 2017,0m7.371s
Fri Jan 6 23:04:08 EST 2017,0m7.530s
Fri Jan 6 23:12:09 EST 2017,0m7.535s
Fri Jan 6 23:27:09 EST 2017,0m7.689s
Fri Jan 6 23:34:10 EST 2017,0m9.658s
Fri Jan 6 23:46:44 EST 2017,0m42.230s
Fri Jan 6 23:58:09 EST 2017,0m8.095s
Sat Jan 7 00:04:08 EST 2017,0m7.524s
Sat Jan 7 00:12:09 EST 2017,0m7.458s
Sat Jan 7 00:27:08 EST 2017,0m7.351s
Sat Jan 7 00:34:09 EST 2017,0m7.524s
Sat Jan 7 00:46:08 EST 2017,0m7.659s
Sat Jan 7 00:58:09 EST 2017,0m7.784s
Sat Jan 7 01:04:09 EST 2017,0m7.567s
Sat Jan 7 01:12:08 EST 2017,0m7.723s
Sat Jan 7 01:27:18 EST 2017,0m16.969s
Sat Jan 7 01:34:09 EST 2017,0m7.323s
Sat Jan 7 01:46:09 EST 2017,0m7.720s
Sat Jan 7 01:58:09 EST 2017,0m8.645s
Sat Jan 7 02:04:09 EST 2017,0m7.482s
Sat Jan 7 02:12:08 EST 2017,0m7.213s
Sat Jan 7 02:27:09 EST 2017,0m7.778s
Sat Jan 7 02:36:01 EST 2017,2m0.338s
Sat Jan 7 02:46:12 EST 2017,0m10.657s
Sat Jan 7 02:58:12 EST 2017,0m10.813s
Sat Jan 7 03:04:08 EST 2017,0m7.300s
Sat Jan 7 03:12:08 EST 2017,0m7.549s
Sat Jan 7 03:27:09 EST 2017,0m7.194s
Sat Jan 7 03:34:08 EST 2017,0m7.273s
Sat Jan 7 03:46:08 EST 2017,0m7.083s
Sat Jan 7 03:58:08 EST 2017,0m7.333s
Sat Jan 7 04:04:09 EST 2017,0m7.178s
