time,total
Sun Feb 19 19:58:02 EST 2017,0m0.108s
Sun Feb 19 20:04:01 EST 2017,0m0.049s
Sun Feb 19 20:12:01 EST 2017,0m0.061s
Sun Feb 19 20:27:01 EST 2017,0m0.072s
Sun Feb 19 20:34:01 EST 2017,0m0.066s
Sun Feb 19 20:46:01 EST 2017,0m0.046s
Sun Feb 19 20:58:01 EST 2017,0m0.060s
Sun Feb 19 21:04:02 EST 2017,0m0.054s
Sun Feb 19 21:12:01 EST 2017,0m0.053s
Sun Feb 19 21:27:01 EST 2017,0m0.052s
Sun Feb 19 21:34:01 EST 2017,0m0.059s
Sun Feb 19 21:46:01 EST 2017,0m0.047s
Sun Feb 19 21:58:01 EST 2017,0m0.048s
Sun Feb 19 22:04:01 EST 2017,0m0.052s
Sun Feb 19 22:12:01 EST 2017,0m0.052s
Sun Feb 19 22:27:02 EST 2017,0m0.056s
Sun Feb 19 22:34:01 EST 2017,0m0.060s
Sun Feb 19 22:46:01 EST 2017,0m0.047s
Sun Feb 19 22:58:01 EST 2017,0m0.056s
Sun Feb 19 23:04:01 EST 2017,0m0.063s
Sun Feb 19 23:12:01 EST 2017,0m0.054s
Sun Feb 19 23:27:01 EST 2017,0m0.052s
Sun Feb 19 23:34:01 EST 2017,0m0.053s
Sun Feb 19 23:46:01 EST 2017,0m0.049s
Sun Feb 19 23:58:02 EST 2017,0m0.062s
Mon Feb 20 00:04:01 EST 2017,0m0.066s
Mon Feb 20 00:12:01 EST 2017,0m0.047s
Mon Feb 20 00:27:01 EST 2017,0m0.051s
Mon Feb 20 00:34:01 EST 2017,0m0.057s
Mon Feb 20 00:46:01 EST 2017,0m0.046s
Mon Feb 20 00:58:01 EST 2017,0m0.047s
Mon Feb 20 01:04:01 EST 2017,0m0.063s
Mon Feb 20 01:12:01 EST 2017,0m0.046s
Mon Feb 20 01:27:01 EST 2017,0m0.052s
Mon Feb 20 01:34:01 EST 2017,0m0.055s
Mon Feb 20 01:46:02 EST 2017,0m0.049s
Mon Feb 20 01:58:01 EST 2017,0m0.050s
Mon Feb 20 02:04:01 EST 2017,0m0.062s
Mon Feb 20 02:12:01 EST 2017,0m0.066s
Mon Feb 20 02:27:01 EST 2017,0m0.050s
Mon Feb 20 02:34:01 EST 2017,0m0.076s
Mon Feb 20 02:46:01 EST 2017,0m0.052s
Mon Feb 20 02:58:01 EST 2017,0m0.059s
Mon Feb 20 03:04:01 EST 2017,0m0.052s
Mon Feb 20 03:12:01 EST 2017,0m0.048s
Mon Feb 20 03:27:01 EST 2017,0m0.050s
Mon Feb 20 03:34:01 EST 2017,0m0.077s
Mon Feb 20 03:46:01 EST 2017,0m0.049s
Mon Feb 20 03:58:01 EST 2017,0m0.073s
Mon Feb 20 04:04:01 EST 2017,0m0.066s
Mon Feb 20 04:12:01 EST 2017,0m0.052s
Mon Feb 20 04:27:01 EST 2017,0m0.062s
Mon Feb 20 04:34:01 EST 2017,0m0.049s
Mon Feb 20 04:46:01 EST 2017,0m0.051s
Mon Feb 20 04:58:01 EST 2017,0m0.049s
Mon Feb 20 05:04:01 EST 2017,0m0.060s
Mon Feb 20 05:12:01 EST 2017,0m0.058s
Mon Feb 20 05:27:01 EST 2017,0m0.055s
Mon Feb 20 05:34:01 EST 2017,0m0.055s
Mon Feb 20 05:46:01 EST 2017,0m0.050s
Mon Feb 20 05:58:01 EST 2017,0m0.072s
Mon Feb 20 06:04:01 EST 2017,0m0.063s
Mon Feb 20 06:12:01 EST 2017,0m0.081s
Mon Feb 20 06:27:01 EST 2017,0m0.047s
Mon Feb 20 06:34:01 EST 2017,0m0.051s
Mon Feb 20 06:46:01 EST 2017,0m0.087s
Mon Feb 20 06:58:02 EST 2017,0m0.057s
Mon Feb 20 07:04:01 EST 2017,0m0.053s
Mon Feb 20 07:12:01 EST 2017,0m0.066s
Mon Feb 20 07:27:01 EST 2017,0m0.049s
Mon Feb 20 07:34:01 EST 2017,0m0.076s
Mon Feb 20 07:46:01 EST 2017,0m0.051s
Mon Feb 20 07:58:01 EST 2017,0m0.059s
Mon Feb 20 08:04:01 EST 2017,0m0.061s
Mon Feb 20 08:12:01 EST 2017,0m0.059s
Mon Feb 20 08:27:01 EST 2017,0m0.066s
Mon Feb 20 08:34:01 EST 2017,0m0.065s
Mon Feb 20 08:46:01 EST 2017,0m0.060s
Mon Feb 20 08:58:01 EST 2017,0m0.061s
Mon Feb 20 09:04:01 EST 2017,0m0.067s
Mon Feb 20 09:12:02 EST 2017,0m0.069s
Mon Feb 20 09:27:01 EST 2017,0m0.060s
Mon Feb 20 09:34:01 EST 2017,0m0.067s
Mon Feb 20 09:46:01 EST 2017,0m0.048s
Mon Feb 20 09:58:01 EST 2017,0m0.049s
Mon Feb 20 10:04:01 EST 2017,0m0.068s
Mon Feb 20 10:12:01 EST 2017,0m0.050s
Mon Feb 20 10:27:01 EST 2017,0m0.070s
Mon Feb 20 10:34:01 EST 2017,0m0.074s
Mon Feb 20 10:46:01 EST 2017,0m0.078s
Mon Feb 20 10:58:01 EST 2017,0m0.055s
Mon Feb 20 11:04:01 EST 2017,0m0.051s
Mon Feb 20 11:12:01 EST 2017,0m0.058s
Mon Feb 20 11:27:01 EST 2017,0m0.048s
Mon Feb 20 11:34:01 EST 2017,0m0.079s
Mon Feb 20 11:46:01 EST 2017,0m0.074s
Mon Feb 20 11:58:01 EST 2017,0m0.048s
Mon Feb 20 12:04:01 EST 2017,0m0.074s
Mon Feb 20 12:12:01 EST 2017,0m0.062s
Mon Feb 20 12:27:01 EST 2017,0m0.060s
Mon Feb 20 12:34:01 EST 2017,0m0.056s
Mon Feb 20 12:46:01 EST 2017,0m0.051s
Mon Feb 20 12:58:01 EST 2017,0m0.082s
Mon Feb 20 13:04:01 EST 2017,0m0.056s
Mon Feb 20 13:12:01 EST 2017,0m0.060s
Mon Feb 20 13:27:01 EST 2017,0m0.054s
Mon Feb 20 13:34:01 EST 2017,0m0.057s
Mon Feb 20 13:46:02 EST 2017,0m0.063s
Mon Feb 20 13:58:01 EST 2017,0m0.074s
Mon Feb 20 14:04:01 EST 2017,0m0.064s
Mon Feb 20 14:12:01 EST 2017,0m0.049s
Mon Feb 20 14:27:01 EST 2017,0m0.053s
Mon Feb 20 14:34:02 EST 2017,0m0.052s
Mon Feb 20 14:46:01 EST 2017,0m0.051s
Mon Feb 20 14:58:01 EST 2017,0m0.079s
Mon Feb 20 15:04:01 EST 2017,0m0.057s
Mon Feb 20 15:12:01 EST 2017,0m0.073s
Mon Feb 20 15:27:01 EST 2017,0m0.052s
Mon Feb 20 15:34:01 EST 2017,0m0.061s
Mon Feb 20 15:46:01 EST 2017,0m0.057s
Mon Feb 20 15:58:01 EST 2017,0m0.092s
Mon Feb 20 16:04:01 EST 2017,0m0.104s
Mon Feb 20 16:12:01 EST 2017,0m0.049s
Mon Feb 20 16:27:01 EST 2017,0m0.051s
Mon Feb 20 16:34:01 EST 2017,0m0.064s
Mon Feb 20 16:46:01 EST 2017,0m0.079s
Mon Feb 20 16:58:01 EST 2017,0m0.054s
Mon Feb 20 17:04:01 EST 2017,0m0.042s
Mon Feb 20 17:12:01 EST 2017,0m0.080s
Mon Feb 20 17:27:01 EST 2017,0m0.073s
Mon Feb 20 17:34:01 EST 2017,0m0.064s
Mon Feb 20 17:46:01 EST 2017,0m0.060s
Mon Feb 20 17:58:01 EST 2017,0m0.069s
Mon Feb 20 18:04:01 EST 2017,0m0.048s
Mon Feb 20 18:12:01 EST 2017,0m0.072s
Mon Feb 20 18:27:01 EST 2017,0m0.051s
Mon Feb 20 18:34:01 EST 2017,0m0.100s
Mon Feb 20 18:46:01 EST 2017,0m0.072s
Mon Feb 20 18:58:01 EST 2017,0m0.052s
Mon Feb 20 19:04:02 EST 2017,0m0.377s
Mon Feb 20 19:12:01 EST 2017,0m0.073s
Mon Feb 20 19:27:01 EST 2017,0m0.064s
Mon Feb 20 19:34:01 EST 2017,0m0.098s
Mon Feb 20 19:46:01 EST 2017,0m0.060s
Mon Feb 20 19:58:01 EST 2017,0m0.045s
Mon Feb 20 20:04:01 EST 2017,0m0.088s
Mon Feb 20 20:12:01 EST 2017,0m0.043s
Mon Feb 20 20:27:01 EST 2017,0m0.065s
Mon Feb 20 20:34:01 EST 2017,0m0.051s
Mon Feb 20 20:46:02 EST 2017,0m0.059s
Mon Feb 20 20:58:01 EST 2017,0m0.055s
Mon Feb 20 21:04:01 EST 2017,0m0.078s
Mon Feb 20 21:12:01 EST 2017,0m0.049s
Mon Feb 20 21:27:01 EST 2017,0m0.055s
Mon Feb 20 21:34:01 EST 2017,0m0.061s
Mon Feb 20 21:46:01 EST 2017,0m0.054s
Mon Feb 20 21:58:01 EST 2017,0m0.066s
Mon Feb 20 22:04:01 EST 2017,0m0.056s
Mon Feb 20 22:12:01 EST 2017,0m0.107s
Mon Feb 20 22:27:01 EST 2017,0m0.079s
Mon Feb 20 22:34:02 EST 2017,0m0.060s
Mon Feb 20 22:46:01 EST 2017,0m0.060s
Mon Feb 20 22:58:01 EST 2017,0m0.071s
Mon Feb 20 23:04:01 EST 2017,0m0.078s
Mon Feb 20 23:12:01 EST 2017,0m0.073s
Mon Feb 20 23:27:01 EST 2017,0m0.054s
Mon Feb 20 23:34:01 EST 2017,0m0.077s
Mon Feb 20 23:46:01 EST 2017,0m0.049s
Mon Feb 20 23:58:01 EST 2017,0m0.064s
Tue Feb 21 00:04:01 EST 2017,0m0.061s
Tue Feb 21 00:12:01 EST 2017,0m0.074s
Tue Feb 21 00:27:01 EST 2017,0m0.044s
Tue Feb 21 00:34:01 EST 2017,0m0.080s
Tue Feb 21 00:46:01 EST 2017,0m0.053s
Tue Feb 21 00:58:02 EST 2017,0m0.063s
Tue Feb 21 01:04:01 EST 2017,0m0.070s
Tue Feb 21 01:12:01 EST 2017,0m0.070s
Tue Feb 21 01:27:01 EST 2017,0m0.050s
Tue Feb 21 01:34:01 EST 2017,0m0.057s
Tue Feb 21 01:46:01 EST 2017,0m0.078s
Tue Feb 21 01:58:01 EST 2017,0m0.069s
Tue Feb 21 02:04:01 EST 2017,0m0.067s
Tue Feb 21 02:12:01 EST 2017,0m0.069s
Tue Feb 21 02:27:01 EST 2017,0m0.056s
Tue Feb 21 02:34:01 EST 2017,0m0.072s
Tue Feb 21 02:46:01 EST 2017,0m0.046s
Tue Feb 21 02:58:01 EST 2017,0m0.064s
Tue Feb 21 03:04:01 EST 2017,0m0.066s
Tue Feb 21 03:12:01 EST 2017,0m0.058s
Tue Feb 21 03:27:01 EST 2017,0m0.046s
Tue Feb 21 03:34:02 EST 2017,0m0.057s
Tue Feb 21 03:46:01 EST 2017,0m0.049s
Tue Feb 21 03:58:01 EST 2017,0m0.056s
Tue Feb 21 04:04:01 EST 2017,0m0.058s
Tue Feb 21 04:12:01 EST 2017,0m0.055s
Tue Feb 21 04:27:01 EST 2017,0m0.049s
Tue Feb 21 04:34:01 EST 2017,0m0.054s
Tue Feb 21 04:46:01 EST 2017,0m0.056s
Tue Feb 21 04:58:02 EST 2017,0m0.067s
Tue Feb 21 05:04:01 EST 2017,0m0.078s
Tue Feb 21 05:12:01 EST 2017,0m0.055s
Tue Feb 21 05:27:01 EST 2017,0m0.049s
Tue Feb 21 05:34:01 EST 2017,0m0.060s
Tue Feb 21 05:46:01 EST 2017,0m0.061s
Tue Feb 21 05:58:01 EST 2017,0m0.064s
Tue Feb 21 06:04:01 EST 2017,0m0.066s
Tue Feb 21 06:12:01 EST 2017,0m0.063s
Tue Feb 21 06:27:01 EST 2017,0m0.055s
Tue Feb 21 06:34:01 EST 2017,0m0.060s
Tue Feb 21 06:46:01 EST 2017,0m0.056s
Tue Feb 21 06:58:01 EST 2017,0m0.063s
Tue Feb 21 07:04:01 EST 2017,0m0.061s
Tue Feb 21 07:12:01 EST 2017,0m0.064s
Tue Feb 21 07:27:01 EST 2017,0m0.066s
Tue Feb 21 07:34:01 EST 2017,0m0.061s
Tue Feb 21 07:46:02 EST 2017,0m0.049s
Tue Feb 21 07:58:01 EST 2017,0m0.113s
Tue Feb 21 08:04:01 EST 2017,0m0.076s
Tue Feb 21 08:12:01 EST 2017,0m0.051s
Tue Feb 21 08:27:01 EST 2017,0m0.062s
Tue Feb 21 08:34:01 EST 2017,0m0.085s
Tue Feb 21 08:46:01 EST 2017,0m0.054s
Tue Feb 21 08:58:01 EST 2017,0m0.066s
Tue Feb 21 09:04:01 EST 2017,0m0.069s
Tue Feb 21 09:12:01 EST 2017,0m0.047s
Tue Feb 21 09:27:01 EST 2017,0m0.067s
Tue Feb 21 09:34:01 EST 2017,0m0.063s
Tue Feb 21 09:46:01 EST 2017,0m0.063s
Tue Feb 21 09:58:01 EST 2017,0m0.078s
Tue Feb 21 10:04:01 EST 2017,0m0.054s
Tue Feb 21 10:12:01 EST 2017,0m0.048s
Tue Feb 21 10:27:01 EST 2017,0m0.053s
Tue Feb 21 10:34:01 EST 2017,0m0.052s
Tue Feb 21 10:46:01 EST 2017,0m0.061s
Tue Feb 21 10:58:01 EST 2017,0m0.081s
Tue Feb 21 11:04:01 EST 2017,0m0.055s
Tue Feb 21 11:12:01 EST 2017,0m0.063s
Tue Feb 21 11:27:01 EST 2017,0m0.059s
Tue Feb 21 11:34:01 EST 2017,0m0.070s
Tue Feb 21 11:46:01 EST 2017,0m0.064s
Tue Feb 21 11:58:01 EST 2017,0m0.078s
Tue Feb 21 12:04:01 EST 2017,0m0.049s
Tue Feb 21 12:12:01 EST 2017,0m0.053s
Tue Feb 21 12:27:01 EST 2017,0m0.059s
Tue Feb 21 12:34:01 EST 2017,0m0.061s
Tue Feb 21 12:46:01 EST 2017,0m0.061s
Tue Feb 21 12:58:01 EST 2017,0m0.058s
Tue Feb 21 13:04:01 EST 2017,0m0.069s
Tue Feb 21 13:12:01 EST 2017,0m0.056s
Tue Feb 21 13:27:01 EST 2017,0m0.054s
Tue Feb 21 13:34:01 EST 2017,0m0.064s
Tue Feb 21 13:46:01 EST 2017,0m0.057s
Tue Feb 21 13:58:01 EST 2017,0m0.078s
Tue Feb 21 14:04:01 EST 2017,0m0.058s
Tue Feb 21 14:12:01 EST 2017,0m0.055s
Tue Feb 21 14:27:01 EST 2017,0m0.059s
Tue Feb 21 14:34:01 EST 2017,0m0.062s
Tue Feb 21 14:46:01 EST 2017,0m0.076s
Tue Feb 21 14:58:01 EST 2017,0m0.053s
Tue Feb 21 15:04:01 EST 2017,0m0.075s
Tue Feb 21 15:12:01 EST 2017,0m0.052s
Tue Feb 21 15:27:01 EST 2017,0m0.053s
Tue Feb 21 15:34:01 EST 2017,0m0.051s
Tue Feb 21 15:46:01 EST 2017,0m0.050s
Tue Feb 21 15:58:01 EST 2017,0m0.070s
Tue Feb 21 16:04:01 EST 2017,0m0.063s
Tue Feb 21 16:12:01 EST 2017,0m0.048s
Tue Feb 21 16:27:01 EST 2017,0m0.051s
Tue Feb 21 16:34:01 EST 2017,0m0.062s
Tue Feb 21 16:46:01 EST 2017,0m0.061s
Tue Feb 21 16:58:01 EST 2017,0m0.074s
Tue Feb 21 17:04:01 EST 2017,0m0.066s
Tue Feb 21 17:12:01 EST 2017,0m0.054s
Tue Feb 21 17:27:01 EST 2017,0m0.054s
Tue Feb 21 17:34:01 EST 2017,0m0.059s
Tue Feb 21 17:46:01 EST 2017,0m0.053s
Tue Feb 21 17:58:01 EST 2017,0m0.065s
Tue Feb 21 18:04:01 EST 2017,0m0.059s
Tue Feb 21 18:12:01 EST 2017,0m0.068s
Tue Feb 21 18:27:02 EST 2017,0m0.058s
Tue Feb 21 18:34:01 EST 2017,0m0.082s
Tue Feb 21 18:46:01 EST 2017,0m0.051s
Tue Feb 21 18:58:01 EST 2017,0m0.050s
Tue Feb 21 19:04:01 EST 2017,0m0.062s
Tue Feb 21 19:12:01 EST 2017,0m0.050s
Tue Feb 21 19:27:01 EST 2017,0m0.049s
Tue Feb 21 19:34:01 EST 2017,0m0.067s
Tue Feb 21 19:46:01 EST 2017,0m0.049s
Tue Feb 21 19:58:01 EST 2017,0m0.053s
Tue Feb 21 20:04:01 EST 2017,0m0.090s
Tue Feb 21 20:12:01 EST 2017,0m0.061s
Tue Feb 21 20:27:01 EST 2017,0m0.051s
Tue Feb 21 20:34:01 EST 2017,0m0.052s
Tue Feb 21 20:46:01 EST 2017,0m0.074s
Tue Feb 21 20:58:01 EST 2017,0m0.061s
Tue Feb 21 21:04:01 EST 2017,0m0.057s
Tue Feb 21 21:12:01 EST 2017,0m0.051s
Tue Feb 21 21:27:01 EST 2017,0m0.050s
Tue Feb 21 21:34:02 EST 2017,0m0.050s
Tue Feb 21 21:46:01 EST 2017,0m0.082s
Tue Feb 21 21:58:01 EST 2017,0m0.061s
Tue Feb 21 22:04:01 EST 2017,0m0.082s
Tue Feb 21 22:12:01 EST 2017,0m0.053s
Tue Feb 21 22:27:01 EST 2017,0m0.048s
Tue Feb 21 22:34:01 EST 2017,0m0.062s
Tue Feb 21 22:46:01 EST 2017,0m0.058s
Tue Feb 21 22:58:01 EST 2017,0m0.059s
Tue Feb 21 23:04:01 EST 2017,0m0.084s
Tue Feb 21 23:12:01 EST 2017,0m0.049s
Tue Feb 21 23:27:01 EST 2017,0m0.065s
Tue Feb 21 23:34:01 EST 2017,0m0.058s
Tue Feb 21 23:46:01 EST 2017,0m0.095s
Tue Feb 21 23:58:01 EST 2017,0m0.059s
Wed Feb 22 00:04:01 EST 2017,0m0.055s
Wed Feb 22 00:12:01 EST 2017,0m0.063s
Wed Feb 22 00:27:01 EST 2017,0m0.066s
Wed Feb 22 00:34:01 EST 2017,0m0.065s
Wed Feb 22 00:46:01 EST 2017,0m0.060s
Wed Feb 22 00:58:01 EST 2017,0m0.054s
Wed Feb 22 01:04:01 EST 2017,0m0.073s
Wed Feb 22 01:12:01 EST 2017,0m0.065s
Wed Feb 22 01:27:01 EST 2017,0m0.049s
Wed Feb 22 01:34:01 EST 2017,0m0.055s
Wed Feb 22 01:46:01 EST 2017,0m0.060s
Wed Feb 22 01:58:01 EST 2017,0m0.070s
Wed Feb 22 02:04:01 EST 2017,0m0.064s
Wed Feb 22 02:12:01 EST 2017,0m0.053s
Wed Feb 22 02:27:01 EST 2017,0m0.053s
Wed Feb 22 02:34:01 EST 2017,0m0.066s
Wed Feb 22 02:46:02 EST 2017,0m0.051s
Wed Feb 22 02:58:01 EST 2017,0m0.064s
Wed Feb 22 03:04:01 EST 2017,0m0.061s
Wed Feb 22 03:12:01 EST 2017,0m0.055s
Wed Feb 22 03:27:01 EST 2017,0m0.052s
Wed Feb 22 03:34:01 EST 2017,0m0.064s
Wed Feb 22 03:46:01 EST 2017,0m0.058s
Wed Feb 22 03:58:01 EST 2017,0m0.059s
Wed Feb 22 04:04:01 EST 2017,0m0.062s
Wed Feb 22 04:12:01 EST 2017,0m0.057s
Wed Feb 22 04:27:02 EST 2017,0m0.052s
Wed Feb 22 04:34:01 EST 2017,0m0.068s
Wed Feb 22 04:46:01 EST 2017,0m0.049s
Wed Feb 22 04:58:02 EST 2017,0m0.073s
Wed Feb 22 05:04:01 EST 2017,0m0.101s
Wed Feb 22 05:12:01 EST 2017,0m0.055s
Wed Feb 22 05:27:01 EST 2017,0m0.062s
Wed Feb 22 05:34:01 EST 2017,0m0.068s
Wed Feb 22 05:46:02 EST 2017,0m0.044s
Wed Feb 22 05:58:01 EST 2017,0m0.061s
Wed Feb 22 06:04:01 EST 2017,0m0.053s
Wed Feb 22 06:12:01 EST 2017,0m0.058s
Wed Feb 22 06:27:01 EST 2017,0m0.053s
Wed Feb 22 06:34:01 EST 2017,0m0.057s
Wed Feb 22 06:46:01 EST 2017,0m0.042s
Wed Feb 22 06:58:01 EST 2017,0m0.053s
Wed Feb 22 07:04:01 EST 2017,0m0.081s
Wed Feb 22 07:12:01 EST 2017,0m0.046s
Wed Feb 22 07:27:01 EST 2017,0m0.050s
Wed Feb 22 07:34:01 EST 2017,0m0.062s
Wed Feb 22 07:46:01 EST 2017,0m0.048s
Wed Feb 22 07:58:01 EST 2017,0m0.060s
Wed Feb 22 08:04:01 EST 2017,0m0.050s
Wed Feb 22 08:12:01 EST 2017,0m0.051s
Wed Feb 22 08:27:01 EST 2017,0m0.058s
Wed Feb 22 08:34:01 EST 2017,0m0.066s
Wed Feb 22 08:46:01 EST 2017,0m0.045s
Wed Feb 22 08:58:02 EST 2017,0m0.047s
Wed Feb 22 09:04:01 EST 2017,0m0.052s
Wed Feb 22 09:12:01 EST 2017,0m0.056s
Wed Feb 22 09:27:01 EST 2017,0m0.059s
Wed Feb 22 09:34:01 EST 2017,0m0.071s
Wed Feb 22 09:46:01 EST 2017,0m0.047s
Wed Feb 22 09:58:01 EST 2017,0m0.056s
Wed Feb 22 10:04:02 EST 2017,0m0.050s
Wed Feb 22 10:12:02 EST 2017,0m0.066s
Wed Feb 22 10:27:01 EST 2017,0m0.046s
Wed Feb 22 10:34:01 EST 2017,0m0.056s
Wed Feb 22 10:46:01 EST 2017,0m0.066s
Wed Feb 22 10:58:01 EST 2017,0m0.058s
Wed Feb 22 11:04:01 EST 2017,0m0.058s
Wed Feb 22 11:12:01 EST 2017,0m0.058s
Wed Feb 22 11:27:01 EST 2017,0m0.064s
Wed Feb 22 11:34:01 EST 2017,0m0.051s
Wed Feb 22 11:46:01 EST 2017,0m0.047s
Wed Feb 22 11:58:01 EST 2017,0m0.066s
Wed Feb 22 12:04:01 EST 2017,0m0.057s
Wed Feb 22 12:12:01 EST 2017,0m0.045s
Wed Feb 22 12:27:01 EST 2017,0m0.045s
Wed Feb 22 12:34:01 EST 2017,0m0.057s
Wed Feb 22 12:46:01 EST 2017,0m0.047s
Wed Feb 22 12:58:01 EST 2017,0m0.060s
Wed Feb 22 13:04:01 EST 2017,0m0.073s
Wed Feb 22 13:12:01 EST 2017,0m0.054s
Wed Feb 22 13:27:01 EST 2017,0m0.046s
Wed Feb 22 13:34:01 EST 2017,0m0.055s
Wed Feb 22 13:46:02 EST 2017,0m0.060s
Wed Feb 22 13:58:01 EST 2017,0m0.057s
Wed Feb 22 14:04:01 EST 2017,0m0.056s
Wed Feb 22 14:12:01 EST 2017,0m0.092s
Wed Feb 22 14:27:01 EST 2017,0m0.057s
Wed Feb 22 14:34:01 EST 2017,0m0.068s
Wed Feb 22 14:46:01 EST 2017,0m0.056s
Wed Feb 22 14:58:01 EST 2017,0m0.057s
Wed Feb 22 15:04:01 EST 2017,0m0.058s
Wed Feb 22 15:12:01 EST 2017,0m0.058s
Wed Feb 22 15:27:01 EST 2017,0m0.046s
Wed Feb 22 15:34:01 EST 2017,0m0.057s
Wed Feb 22 15:46:01 EST 2017,0m0.057s
Wed Feb 22 15:58:01 EST 2017,0m0.055s
Wed Feb 22 16:04:01 EST 2017,0m0.053s
Wed Feb 22 16:12:01 EST 2017,0m0.048s
Wed Feb 22 16:27:01 EST 2017,0m0.048s
Wed Feb 22 16:34:02 EST 2017,0m0.083s
Wed Feb 22 16:46:01 EST 2017,0m0.054s
Wed Feb 22 16:58:01 EST 2017,0m0.051s
Wed Feb 22 17:04:01 EST 2017,0m0.069s
Wed Feb 22 17:12:01 EST 2017,0m0.058s
Wed Feb 22 17:27:01 EST 2017,0m0.054s
Wed Feb 22 17:34:01 EST 2017,0m0.069s
Wed Feb 22 17:46:01 EST 2017,0m0.058s
Wed Feb 22 17:58:01 EST 2017,0m0.045s
Wed Feb 22 18:04:01 EST 2017,0m0.057s
Wed Feb 22 18:12:01 EST 2017,0m0.051s
Wed Feb 22 18:27:01 EST 2017,0m0.055s
Wed Feb 22 18:34:02 EST 2017,0m0.050s
Wed Feb 22 18:46:01 EST 2017,0m0.046s
Wed Feb 22 18:58:02 EST 2017,0m0.101s
Wed Feb 22 19:04:01 EST 2017,0m0.056s
Wed Feb 22 19:12:01 EST 2017,0m0.065s
Wed Feb 22 19:27:01 EST 2017,0m0.046s
Wed Feb 22 19:34:01 EST 2017,0m0.047s
Wed Feb 22 19:46:01 EST 2017,0m0.065s
Wed Feb 22 19:58:01 EST 2017,0m0.060s
Wed Feb 22 20:04:01 EST 2017,0m0.060s
Wed Feb 22 20:12:01 EST 2017,0m0.050s
Wed Feb 22 20:27:01 EST 2017,0m0.056s
Wed Feb 22 20:34:01 EST 2017,0m0.068s
Wed Feb 22 20:46:01 EST 2017,0m0.056s
Wed Feb 22 20:58:01 EST 2017,0m0.054s
Wed Feb 22 21:04:01 EST 2017,0m0.073s
Wed Feb 22 21:12:01 EST 2017,0m0.094s
Wed Feb 22 21:27:01 EST 2017,0m0.048s
Wed Feb 22 21:34:01 EST 2017,0m0.060s
Wed Feb 22 21:46:01 EST 2017,0m0.053s
Wed Feb 22 21:58:01 EST 2017,0m0.055s
Wed Feb 22 22:04:01 EST 2017,0m0.062s
Wed Feb 22 22:12:01 EST 2017,0m0.051s
Wed Feb 22 22:27:02 EST 2017,0m0.052s
Wed Feb 22 22:34:01 EST 2017,0m0.055s
Wed Feb 22 22:46:01 EST 2017,0m0.063s
Wed Feb 22 22:58:01 EST 2017,0m0.050s
Wed Feb 22 23:04:01 EST 2017,0m0.056s
Wed Feb 22 23:12:01 EST 2017,0m0.073s
Wed Feb 22 23:27:01 EST 2017,0m0.069s
Wed Feb 22 23:34:01 EST 2017,0m0.134s
Wed Feb 22 23:46:01 EST 2017,0m0.043s
Wed Feb 22 23:58:01 EST 2017,0m0.049s
Thu Feb 23 00:04:01 EST 2017,0m0.050s
Thu Feb 23 00:12:01 EST 2017,0m0.079s
Thu Feb 23 00:27:02 EST 2017,0m0.053s
Thu Feb 23 00:34:01 EST 2017,0m0.058s
Thu Feb 23 00:46:01 EST 2017,0m0.058s
Thu Feb 23 00:58:01 EST 2017,0m0.059s
Thu Feb 23 01:04:01 EST 2017,0m0.058s
Thu Feb 23 01:12:01 EST 2017,0m0.051s
Thu Feb 23 01:27:01 EST 2017,0m0.053s
Thu Feb 23 01:34:01 EST 2017,0m0.055s
Thu Feb 23 01:46:01 EST 2017,0m0.053s
Thu Feb 23 01:58:01 EST 2017,0m0.050s
Thu Feb 23 02:04:01 EST 2017,0m0.063s
Thu Feb 23 02:12:01 EST 2017,0m0.063s
Thu Feb 23 02:27:01 EST 2017,0m0.060s
Thu Feb 23 02:34:01 EST 2017,0m0.058s
Thu Feb 23 02:46:01 EST 2017,0m0.063s
Thu Feb 23 02:58:01 EST 2017,0m0.072s
Thu Feb 23 03:04:01 EST 2017,0m0.047s
Thu Feb 23 03:12:01 EST 2017,0m0.050s
Thu Feb 23 03:27:01 EST 2017,0m0.059s
Thu Feb 23 03:34:01 EST 2017,0m0.056s
Thu Feb 23 03:46:01 EST 2017,0m0.047s
Thu Feb 23 03:58:01 EST 2017,0m0.055s
Thu Feb 23 04:04:02 EST 2017,0m0.080s
Thu Feb 23 04:12:02 EST 2017,0m0.056s
Thu Feb 23 04:27:01 EST 2017,0m0.046s
Thu Feb 23 04:34:01 EST 2017,0m0.090s
Thu Feb 23 04:46:01 EST 2017,0m0.065s
Thu Feb 23 04:58:01 EST 2017,0m0.044s
Thu Feb 23 05:04:01 EST 2017,0m0.077s
Thu Feb 23 05:12:01 EST 2017,0m0.052s
Thu Feb 23 05:27:01 EST 2017,0m0.053s
Thu Feb 23 05:34:01 EST 2017,0m0.056s
Thu Feb 23 05:46:02 EST 2017,0m0.047s
Thu Feb 23 05:58:01 EST 2017,0m0.055s
Thu Feb 23 06:04:01 EST 2017,0m0.052s
Thu Feb 23 06:12:01 EST 2017,0m0.041s
Thu Feb 23 06:27:01 EST 2017,0m0.048s
Thu Feb 23 06:34:01 EST 2017,0m0.057s
Thu Feb 23 06:46:01 EST 2017,0m0.051s
Thu Feb 23 06:58:01 EST 2017,0m0.055s
